Study ID,Study Name,Study Description,Study Contact,Line ID,Line Name,Line Description,Control,Strain(s),Line Experimenter,Line Contact,Protocol ID,Protocol Name,Assay ID,Assay Name,Type,Formal Type ID,Measurement Updated,X Units,Y Units,0.0
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5285,yRL7-260,None,F,,,,2,Metabolomics,5315,yRL7-260,maltose,CID:6255,2020-02-19 20:27:27.366206+00:00,hours,g/L,2.31921
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5285,yRL7-260,None,F,,,,2,Metabolomics,5315,yRL7-260,maltotriose,CID:439586,2020-02-19 20:27:27.366206+00:00,hours,g/L,3.54488
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5285,yRL7-260,None,F,,,,2,Metabolomics,5315,yRL7-260,Linalool,CID:6549,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.26134
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5285,yRL7-260,None,F,,,,2,Metabolomics,5315,yRL7-260,GERANIOL,CID:637566,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.43347
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5286,yRL7-254,None,F,,,,2,Metabolomics,5316,yRL7-254,ethanol,CID:702,2020-02-19 20:27:27.366206+00:00,hours,g/L,30.38758
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5286,yRL7-254,None,F,,,,2,Metabolomics,5316,yRL7-254,D-Glucose,CID:5793,2020-02-19 20:27:27.366206+00:00,hours,g/L,0.00033
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5286,yRL7-254,None,F,,,,2,Metabolomics,5316,yRL7-254,maltose,CID:6255,2020-02-19 20:27:27.366206+00:00,hours,g/L,7.3806
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5286,yRL7-254,None,F,,,,2,Metabolomics,5316,yRL7-254,maltotriose,CID:439586,2020-02-19 20:27:27.366206+00:00,hours,g/L,5.48242
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5286,yRL7-254,None,F,,,,2,Metabolomics,5316,yRL7-254,Linalool,CID:6549,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.46347
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5286,yRL7-254,None,F,,,,2,Metabolomics,5316,yRL7-254,GERANIOL,CID:637566,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.14885
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5287,yRL7-277,None,F,,,,2,Metabolomics,5317,yRL7-277,ethanol,CID:702,2020-02-19 20:27:27.366206+00:00,hours,g/L,35.0538
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5287,yRL7-277,None,F,,,,2,Metabolomics,5317,yRL7-277,D-Glucose,CID:5793,2020-02-19 20:27:27.366206+00:00,hours,g/L,0.00033
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5287,yRL7-277,None,F,,,,2,Metabolomics,5317,yRL7-277,maltose,CID:6255,2020-02-19 20:27:27.366206+00:00,hours,g/L,1.67142
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5287,yRL7-277,None,F,,,,2,Metabolomics,5317,yRL7-277,maltotriose,CID:439586,2020-02-19 20:27:27.366206+00:00,hours,g/L,3.17007
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5287,yRL7-277,None,F,,,,2,Metabolomics,5317,yRL7-277,Linalool,CID:6549,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.47835
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5287,yRL7-277,None,F,,,,2,Metabolomics,5317,yRL7-277,GERANIOL,CID:637566,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.36925
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5288,yRL7-272,None,F,,,,2,Metabolomics,5318,yRL7-272,ethanol,CID:702,2020-02-19 20:27:27.366206+00:00,hours,g/L,31.833
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5288,yRL7-272,None,F,,,,2,Metabolomics,5318,yRL7-272,D-Glucose,CID:5793,2020-02-19 20:27:27.366206+00:00,hours,g/L,0.00033
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5288,yRL7-272,None,F,,,,2,Metabolomics,5318,yRL7-272,maltose,CID:6255,2020-02-19 20:27:27.366206+00:00,hours,g/L,2.55063
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5288,yRL7-272,None,F,,,,2,Metabolomics,5318,yRL7-272,maltotriose,CID:439586,2020-02-19 20:27:27.366206+00:00,hours,g/L,3.59132
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5288,yRL7-272,None,F,,,,2,Metabolomics,5318,yRL7-272,Linalool,CID:6549,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.4686
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5288,yRL7-272,None,F,,,,2,Metabolomics,5318,yRL7-272,GERANIOL,CID:637566,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.46129
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5289,yRL7-256,None,F,,,,2,Metabolomics,5319,yRL7-256,ethanol,CID:702,2020-02-19 20:27:27.366206+00:00,hours,g/L,33.76783
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5289,yRL7-256,None,F,,,,2,Metabolomics,5319,yRL7-256,D-Glucose,CID:5793,2020-02-19 20:27:27.366206+00:00,hours,g/L,0.00033
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5289,yRL7-256,None,F,,,,2,Metabolomics,5319,yRL7-256,maltose,CID:6255,2020-02-19 20:27:27.366206+00:00,hours,g/L,2.1294
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5289,yRL7-256,None,F,,,,2,Metabolomics,5319,yRL7-256,maltotriose,CID:439586,2020-02-19 20:27:27.366206+00:00,hours,g/L,3.43913
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5289,yRL7-256,None,F,,,,2,Metabolomics,5319,yRL7-256,Linalool,CID:6549,2020-02-19 20:28:30.398609+00:00,hours,mg/L,1.01079
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5289,yRL7-256,None,F,,,,2,Metabolomics,5319,yRL7-256,GERANIOL,CID:637566,2020-02-19 20:28:30.398609+00:00,hours,mg/L,1.45261
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5290,yRL7-263,None,F,,,,2,Metabolomics,5320,yRL7-263,ethanol,CID:702,2020-02-19 20:27:27.366206+00:00,hours,g/L,34.23677
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5290,yRL7-263,None,F,,,,2,Metabolomics,5320,yRL7-263,D-Glucose,CID:5793,2020-02-19 20:27:27.366206+00:00,hours,g/L,0.00033
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5290,yRL7-263,None,F,,,,2,Metabolomics,5320,yRL7-263,maltose,CID:6255,2020-02-19 20:27:27.366206+00:00,hours,g/L,0.8196
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5290,yRL7-263,None,F,,,,2,Metabolomics,5320,yRL7-263,maltotriose,CID:439586,2020-02-19 20:27:27.366206+00:00,hours,g/L,2.76209
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5290,yRL7-263,None,F,,,,2,Metabolomics,5320,yRL7-263,Linalool,CID:6549,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.62621
5281,Hopless beer Cycle 2,"During the brewing process, S. cerevisiae converts the fermentable sugars in grains into ethanol and a host of other flavor determining by-products. Flowers of the hop plant, Humulus lupulus, are added at specific points during the brewing process and are rich in various terpenes, a class of metabolites that impart hoppy flavor and fragrance to beer. The two monoterpene molecules linalool and geraniol have been identified as primary flavor determinants by several independent sensory analyses of hop extract aroma and finished beer taste and aroma. These two molecules may be entirely responsible for floral hop aroma of Cascade hops, the most widely used hop in American craft brewing. In this work, we have engineered strains of S. cerevisiae to biosynthesize both linalool and geraniol as a product of primary metabolism, over a range of concentrations that encompass the final levels of various Cascade-hopped beers.",HGMartin@lbl.gov,5290,yRL7-263,None,F,,,,2,Metabolomics,5320,yRL7-263,GERANIOL,CID:637566,2020-02-19 20:28:30.398609+00:00,hours,mg/L,0.49314
